"id","car_id","sort_in_car","title","author_id","is_lost","text_range","incipit","additional_source","is_author_insecure","first_page_id"
"TX_A0001_000159","TR_A_0001","159","Dt 32,1–43 (Audite celi quod loquar)","","0","364v–372v","","","0","22_157_Dt321–43Auditeceliquodloquar_739_Bl364v"
"TX_A0001_000160","TR_A_0001","160","Dn 3,57–87 (Benedicite omnia opera domini)","","0","372v–375v","","","0","22_158_Dn357–87Benediciteomniaoperadomini_755_Bl372v"
"TX_A0001_000161","TR_A_0001","161","Lc 1,68–79 (Benedictus dominus deus israel)","","0","375v–377r","","","0","22_159_Lc168–79Benedictusdominusdeusisrael_761_Bl375v"
"TX_A0001_000162","TR_A_0001","162","Lc 1,46–55 (Magnificat anima mea dominum)","","0","377v–378v","","","0","22_160_Lc146–55Magnificatanimameadominum_765_Bl377v"
"TX_A0001_000163","TR_A_0001","163","Lc 2,29–32 (Nvnc dimittis seruum tuum)","","0","378v–379r","","","0","22_161_Lc229–32Nvncdimittisseruumtuum_767_Bl378v"
"TX_A0001_000164","TR_A_0001","164","Pater noster [Mt 6,9–13] (Pater noster qui es in celis)","","0","379v–380r","","","0","22_162_PaternosterMt69–13Paternosterquiesincelis_769_Bl379v"
"TX_A0001_000165","TR_A_0001","165","Credo (Credo in deum patrem omnipotentem)","","0","380v–381v","","","0","22_163_CredoCredoindeumpatremomnipotentem_771_Bl380v"
"TX_A0001_000166","TR_A_0001","166","Symbolum Athanasium (Qvicumque uult saluus esse)","","0","381v–387r","","","0","22_164_SymbolumAthanasiumQvicumqueuultsaluusesse_773_Bl381v"
"TX_A0001_000167","TR_A_0001","167","leer","","0","387v","","","0","22_165_leer_785_Bl387v"
"TX_A0002_000001","TR_A_0002","1","leer","","0","Ir–Iv","","","0","29_0_leer_1_Einbandvorneinnen"
"TX_A0002_000002","TR_A_0002","2","Notizen","P_A_0002","0","IIr–IIv","","","0","29_1_SigmundGossembrotNotizen_4_BlIIr"
"TX_A0002_000003","TR_A_0002","3","Inhaltsverzeichnis","","0","IIIr–Vr","","","0","29_2_Inhaltsverzeichnis_6_BlIIIr"
"TX_A0002_000004","TR_A_0002","4","Historia scholastica","P_A_0003","0","Vv–354v","","","0","29_3_PetrusComestorHistoriaScholastica_11_BlVv"
"TX_A0003_000001","TR_A_0003","1","Notae","","0","1r","","","0","26_0_Notae_1_Einbandmodernvorneinnen"
"TX_A0003_000002","TR_A_0003","2","leer","","0","1v","","","0","26_1_leer_5_Bl1v"
"TX_A0003_000003","TR_A_0003","3","Liber de puritate animae","","0","2r–20r","","","0","26_2_Liberdepuritateanimae_6_Bl2r"
"TX_A0003_000004","TR_A_0003","4","Tractatus de confessione","P_A_0004","0","20v–37r","","","0","26_3_HenricusdeLangensteinTractatusdeconfessione_42_Bl20r"
"TX_A0003_000005","TR_A_0003","5","Directorium pro audiendis confessionibus rudium personarum (Exz.)","P_A_0004","0","37v–41r","","","0","26_4_HenricusdeLangensteinDirectproaudiendisconfess_77_Bl37v"
"TX_A0003_000006","TR_A_0003","6","Sermo de sacramento altaris (1466)","","0","41r–48v","","","0","26_5_Sermodesacramentoaltaris1466_84_Bl41r"
"TX_A0003_000007","TR_A_0003","7","De mysterio missae (Bearbeitung) mit Anhängen","P_A_0005","0","49r–106v","","","0","26_6_InnozenzIIIDemysteriomissae_100_Bl49r"
"TX_A0003_000008","TR_A_0003","8","De doctrina virtutum et fuga vitiorum","P_A_0006","0","107r–110v","","","0","26_7_FranciscusAsculensisDedoctrinavirtutum_216_Bl107r"
"TX_A0003_000009","TR_A_0003","9","Privilegia clericorum","","0","110v–112r","","","0","26_8_Privilegiaclericorum_223_Bl110v"
"TX_A0003_000010","TR_A_0003","10","Notae de usura","","0","112r–115r","","","0","26_9_Notaedeusura_226_Bl112r"
"TX_A0003_000011","TR_A_0003","11","Summa abbreviata de ecclesiastico interdicto","P_A_0007","0","115r–122r","","","0","26_10_IohannesCalderinusSummadeecclesinterdicto_232_Bl115r"
"TX_A0003_000012","TR_A_0003","12","Opiniones de horis canonicis","","0","122r–132r","","","0","26_11_Opinionesdehoriscanonicis_246_Bl122r"
"TX_A0003_000013","TR_A_0003","13","Tractatus de confessione","P_A_0008","0","132r–150v","","","0","26_12_PaulusdeHungariaTractatusdeconfessione_266_Bl132r"
"TX_A0003_000014","TR_A_0003","14","Oratio devota","","0","150v–153v","","","0","26_13_Oratiodevota_303_Bl150v"
"TX_A0003_000015","TR_A_0003","15","Confessionis exemplum","","0","153v–159v","","","0","26_14_Confessionisexemplum_309_Bl153v"
"TX_A0003_000016","TR_A_0003","16","De praeparatione ad missam","P_A_0009","0","159v–171r","","","0","26_15_BonaventuraDepraeparationeadmissam_321_Bl159v"
"TX_A0003_000017","TR_A_0003","17","De modo vivendi fidelium","P_A_0010","0","171r–175r","","","0","26_16_IohannesGersonDemodovivendifidelium_344_Bl171r"
"TX_A0003_000018","TR_A_0003","18","De differentia peccatorum venialium et mortalium","P_A_0010","0","175r–180v","","","0","26_17_IohannesGersonDedifferentiapeccatorum_352_Bl175r"
"TX_A0003_000019","TR_A_0003","19","Cordiale quattuor novissimorum","P_A_0011","0","181r–256v","","","1","26_18_GerhardusdeVliederhovenCordialequattuornoviss_364_Bl181r"
"TX_A0003_000020","TR_A_0003","20","leer","","0","256ar–256hv","","","0","26_19_leer_516_Bl256ar"
"TX_A0003_000021","TR_A_0003","21","De horis canonicis","P_A_0004","0","257r–263v","","","0","26_20_HenricusdeLangensteinDehoriscanonicis_532_Bl257r"
"TX_A0003_000022","TR_A_0003","22","De contractu venditionis et revenditionis","P_A_0012","0","264r–272v","","","0","26_21_IacobusdeIuterbogDecontractuvenditionis_546_Bl264r"
"TX_A0003_000023","TR_A_0003","23","De duabus civitatibus Ierusalem et Babylon","P_A_0012","0","273r–295v","","","0","26_22_IacobusdeIuterbogDeduabuscivitatibus_564_Bl273r"
"TX_A0004_000001","TR_A_0004","1","Postilla super epistolam Pauli ad Titum","P_A_0013","0","1r–239r","","","0","31_0_JohannesdeHisdinioPostilla_4_Bl1r"
"TX_A0005_000001","TR_A_0005","1","De coniuratione Catilinae","P_A_0014","0","1r–46v","","","0","00_SallustDeConiurationeCatilinae_20_Bl1ralt52r"
"TX_A0005_000002","TR_A_0005","2","Bellum Iugurthinum","P_A_0014","0","47r–129v","","","0","01_SallustBellumIughurtinum_160_Bl47ralt98r"
"TX_A0005_000003","TR_A_0005","3","leer","","0","130r","","","0","02_leer_408_Bl130r"
"TX_A0005_000004","TR_A_0005","4","Epigrammata","","0","130v","","","0","03_Epigrammata_409_Bl130v"
"TX_A0005_000005","TR_A_0005","5","Auctoritates ex Cathelinaria coniuratione Salustii (von Gossembrots Hand)","","0","131r–132av","","","0","04_AuctoritatesExCathelinariaconiurationeSalustii_412_Bl131ralt183r"
"TX_A0005_000006","TR_A_0005","6","leer","","0","132br–132nv","","","0","05_leer_416_Bl132br"
"TX_A0005_000007","TR_A_0005","7","De vita Caesarum","P_A_0015","0","133r–142r","","","0","06_SuetonDeVitaCaesarum_440_Bl133ralt196r"
"TX_A0005_000008","TR_A_0005","8","leer","","0","142v–145v","","","0","07_leer_459_Bl142valt205v"
"TX_A0005_000009","TR_A_0005","9","De educatione liberorum","P_A_0016","0","146r–171av","","","0","08_GuarinoVeroneseDeEducationeLiberorum_466_Bl146ralt209r"
"TX_A0005_000010","TR_A_0005","10","leer","","0","171br–171gv","","","0","09_leer_522_Bl171br"
"TX_A0005_000011","TR_A_0005","11","Gedicht","P_A_0016","0","172r","","","0","010_GuarinoVeroneseGedicht_534_Bl172ralt241r"
"TX_A0005_000012","TR_A_0005","12","Moretum","P_A_0017","0","172v–174av","","","0","011_Ps-VergilMoretum_535_Bl172valt241v"
"TX_A0005_000013","TR_A_0005","13","leer","","0","174br–175r","","","0","012_leer_540_Bl174bralt244r"
"TX_A0005_000014","TR_A_0005","14","Oracula Sibyllina","","0","175v–206v","","","0","013_OraculaSibyllina_563_Bl175valt255v"
"TX_A0005_000015","TR_A_0005","15","Altercatio peccatoris et rationis","","0","207r–238r","","","0","014_AltercatioPeccatorisetRationis_640_Bl207ralt290r"
"TX_A0005_000016","TR_A_0005","16","Computus","","0","238v–242av","","","0","015_Computus_703_Bl238valt321v"
"TX_A0005_000017","TR_A_0005","17","leer","","0","242br–242ev","","","0","016_leer_712_Bl242bralt326r"
"TX_A0005_000018","TR_A_0005","18","Ars praedicandi","","0","243r–249v","","","0","017_Arspraedicandi_720_Bl243ralt330r"
"TX_A0005_000019","TR_A_0005","19","leer","","0","250r–252v","","","0","018_leer_734_Bl250r"
"TX_A0006_000001","TR_A_0006","1","Versus differentiales, Versus de aequivocis","","0","Ira–Iva","","","0","21_0_VersusdifferentialesVersusdeaequivocis_1_Einbandvorneinnen"
"TX_A0006_000002","TR_A_0006","2","Versus de athomis","","0","Ivb","","","0","21_1_VersusAccessusinsummamsuperPriscianum_13_BlIv"
"TX_A0006_000003","TR_A_0006","3","Accessus in Summam super Priscianum (Gb.?)","","0","Ivb","","","0","21_1_VersusAccessusinsummamsuperPriscianum_13_BlIv"
"TX_A0006_000004","TR_A_0006","4","Summa super Priscianum","P_A_0018","0","1r–167r","","","0","21_2_PetrusHeliaeSummasuperPriscianum_14_Bl1r"
"TX_A0006_000005","TR_A_0006","5","Federproben, Exlibris Gb.","","0","167v","","","0","21_3_FederprobenExlibrisGb_347_Bl167v"
"TX_A0007_000001","TR_A_0007","1","leer","","0","2r–12v","","","0","9_0_leer_2_Bl2r"
"TX_A0007_000002","TR_A_0007","2","Notizen","P_A_0002","0","13r–13va","","","0","9_1_SigmundGossembrotNotizen_24_Bl13ralt13r"
"TX_A0007_000003","TR_A_0007","3","Mariale de laudibus BMV","P_A_0019","0","14r–185v","","","0","9_2_JacobusdeVoragineMarialedelaudibusBMV_26_Bl14r"
"TX_A0007_000004","TR_A_0007","4","Tabula","","0","186ra–186vb","","","0","9_3_Tabula_400_Bl186ralt178r"
"TX_A0007_000005","TR_A_0007","5","Sermo (a. 1459, Frag.)","P_A_0020","0","187r–187v","","","0","9_4_LudovicusMeisterlinSermoa1459Frag_402_Bl187ralt177r"
"TX_A0007_000006","TR_A_0007","6","Sermo cuiusdam Parfoti (a. 1482, Fragm.)","","0","187ar–187av","","","0","9_5_SermocuiusdamParfotia1482Fragm_404_Bl187aralt178r"
"TX_A0007_000007","TR_A_0007","7","leer","","0","188r–188v","","","0","9_6_leer_406_Bl188r"
"TX_A0007_000008","TR_A_0007","8","Speculum Mariae","","0","189r–233v","","","0","9_7_SpeculumMariae_408_Bl189ralt180r"
"TX_A0007_000009","TR_A_0007","9","Versus de Maria","","0","234ra–234vb","","","0","9_8_VersusdeMaria_498_Bl234ralt225r"
"TX_A0007_000010","TR_A_0007","10","leer","","0","235r","","","0","9_9_leer_500_Bl235ralt226r"
"TX_A0007_000011","TR_A_0007","11","Sermo de visitatione BMV","","0","235va–240vb","","","0","9_10_SermodevisitationeBMV_501_Bl235valt226v"
"TX_A0007_000012","TR_A_0007","12","leer","","0","241r","","","0","9_11_leer_512_Bl241ralt232r"
"TX_A0007_000013","TR_A_0007","13","Epistola ad BMV","P_A_0021","0","241v–244vb","","","0","9_12_BartholomaeusFuscusEpistolaadBMV_513_Bl241valt232v"
"TX_A0007_000014","TR_A_0007","14","Origenes super Omeliam ‘Maria stabat ad monumentum’","","0","245r","","","0","9_13_OrigenessuperOmeliam‘Mariastabatadmon’_520_Bl245ralt236r"
"TX_A0007_000015","TR_A_0007","15","De festis BMV","","0","245v–247r","","","0","9_14_DefestisBMV_521_Bl245valt236v"
"TX_A0007_000016","TR_A_0007","16","leer","","0","247v","","","0","9_15_leer_525_Bl247valt238v"
"TX_A0008_000001","TR_A_0008","1","Notariatsakte (1455, Sept. 20)","P_A_0022","0","Innenspiegel vorne","","","0","23_0_IohannesPruntregelNotariatsakte1455Sept20_1_Innenspiegelvorne"
"TX_A0008_000002","TR_A_0008","2","De mysterio missae (cum orationibus)","P_A_0005","0","1ra – 60vb","","","0","23_1_InnocentiusIIIDemysteriomissaecumorationibus_2_Bl1r"
"TX_A0008_000003","TR_A_0008","3","Compendium (sive Opusculum tripartitum)","P_A_0010","0","61ra – 72ra","","","0","23_2_IohannesGersonCompendium_122_Bl61r"
"TX_A0008_000004","TR_A_0008","4","leer","","0","72v","","","0","23_3_leer_145_Bl72v"
"TX_A0008_000005","TR_A_0008","5","De mysterio missae (1416)","P_A_0023","0","73ra – 91rb","","","0","23_4_HugomagisterDemysteriomissae1416_146_Bl73r"
"TX_A0008_000006","TR_A_0008","6","Bulla (1433) promulgata concilio Basiliensi 1434","P_A_0024","0","91va – 92va","","","0","23_5_EugeniusIVBullapromulgataconcilioBasiliensi1434_183_Bl91v"
"TX_A0008_000007","TR_A_0008","7","leer","","0","93r – 96v","","","0","23_6_leer_186_Bl93r"
"TX_A0008_000008","TR_A_0008","8","Confessionale 'Defecerunt' (rec. brevior) u.a.","P_A_0025","0","97ra (91ra) – 212vb (206vb)","","","0","23_7_AntoninusFlorentinusConfessionaleDefecerunt_194_Bl97r"
"TX_A0008_000009","TR_A_0008","9","Quaestiones variae ex iure canonico","","0","213ra – 227va","","","0","23_8_Quaestionesvariaeexiurecanonico_426_Bl213r"
"TX_A0008_000010","TR_A_0008","10","De statu monacorum et canonicorum regularium ex constitutione concilii Viennae, Capitulo XXX (Clement. 3, 10, 1)","P_A_0026","0","227va – 229rb","","","0","23_9_ClemensVDestatumonacorumetcanonicorumreg_455_Bl227v"
"TX_A0008_000011","TR_A_0008","11","Tractatus de restitutione 1 ('Circa')","P_A_0025","0","229va (223va) – 239ra","","","0","23_10_AntoninusFlorentinusTractderestitutione1_459_Bl229v"
"TX_A0008_000012","TR_A_0008","12","Tractatus de restitutione 2 ('Hoc mare')","P_A_0025","0","239rb (233rb) – 247ra","","","0","23_11_AntoninusFlorentinusTractderestitutione2_478_Bl239r"
"TX_A0008_000013","TR_A_0008","13","De ornatu et habitu mulierum","P_A_0025","0","247rb (241rb) – 250va (244va)","","","0","23_12_AntoninusFlorentinusDeornatuethabitumulierum_494_Bl247r"
"TX_A0008_000014","TR_A_0008","14","Dubia","P_A_0025","0","250vb – 259rb","","","0","23_13_AntoninusFlorentinusDubia_501_Bl250v"
"TX_A0008_000015","TR_A_0008","15","De absolutione sacerdotis","","0","259va – 265rb","","","0","23_14_Deabsolutionesacerdotis_519_Bl259v"
"TX_A0008_000016","TR_A_0008","16","Nota de usuris","","0","265v","","","0","23_15_Notadeusuris_531_Bl265v"
"TX_A0008_000017","TR_A_0008","17","Tractatus de dispensationibus","P_A_0027","0","266ra – 269ra","","","0","23_16_BonaguidadeAretioTractatusdedispensationibus_532_Bl266r"
"TX_A0008_000018","TR_A_0008","18","Decretum abbreviatum","P_A_0028","0","269rb (263rb) – 272rb","","","0","23_17_IohannesdeDeoDecretumabbreviatum_538_Bl269r"
"TX_A0008_000019","TR_A_0008","19","Tituli librorum decretalium","","0","272va – 273va","","","0","23_18_Titulilibrorumdecretalium_545_Bl272v"
"TX_A0008_000020","TR_A_0008","20","Casus excommunicationis, suspensionis et interdicti","","0","273va – 276rb","","","0","23_19_Casusexcommunicationissuspensionisetinterdicti_547_Bl273v"
"TX_A0008_000021","TR_A_0008","21","Expositio verborum libri decretalium","","0","276va? – 278va","","","0","23_20_Expositioverborumlibridecretalium_553_Bl276v"
"TX_A0008_000022","TR_A_0008","22","Concordia discordantium canonum (Excerpta e dist. I–VIII)","P_A_0029","0","278vb – 280va","","","0","23_21_GratianusConcordiadiscordantiumcanonum_557_Bl278v"
"TX_A0008_000023","TR_A_0008","23","Speculum peccatoris","","0","280vb – 283va","","","0","23_22_Speculumpeccatoris_561_Bl280v"
"TX_A0008_000024","TR_A_0008","24","Breviloquium (Excerpta de peccatis)","P_A_0009","0","283va – 284ra","","","0","23_23_BonaventuraBreviloquiumexcerptadepeccatis_567_Bl283v"
"TX_A0008_000025","TR_A_0008","25","Meditatio passionis Christi","","0","284ra – 288vb","","","0","23_24_MeditatiopassionisChristi_568_Bl284r"
"TX_A0008_000026","TR_A_0008","26","Qualiter homo se debeat praeparare ad missam","","0","288vb – 290ra","","","0","23_25_Qualiterhomosedebeatpraeparareadmissam_577_Bl288v"
"TX_A0008_000027","TR_A_0008","27","Stimulus conscientiae","","0","290ra – 290va","","","0","23_26_Stimulusconscientiae_580_Bl290r"
"TX_A0008_000028","TR_A_0008","28","De cognitione sublimium","","0","290vb – 291va","","","0","23_27_Decognitionesublimium_581_Bl290v"
"TX_A0008_000029","TR_A_0008","29","leer","","0","292r – 298v","","","0","23_28_leer_584_Bl292r"
"TX_A0008_000030","TR_A_0008","30","Manuale confessorum","P_A_0030","0","299ra (286ra) – 328va (315va)","","","0","23_29_IohannesNiderManualeconfessorum_598_Bl299r"
"TX_A0008_000031","TR_A_0008","31","Tractatus de lepra morali","P_A_0030","0","328vb (315vb) – 369rb (356rb)","","","0","23_30_IohannesNiderTractatusdelepramorali_657_Bl328v"
"TX_A0008_000032","TR_A_0008","32","Medicalia praecepta contra pestilentiam et Alia (lat./dt.)","","0","369va – 370va","","","0","23_31_Medicaliapraeceptacontrapestilentiametalialatdt_739_Bl369v"
"TX_A0008_000033","TR_A_0008","33","Notariatsakte (wohl 1455)","P_A_0031","0","Innenspiegel hinten","","","0","23_32_IohannesWidemanNotariatsaktewohl1455_742_Innenspiegelhinten"
"TX_A0009_000001","TR_A_0009","1","De elegantiis sermonis Latini libri VI adiecto VII (De reciprocatione sui et suus)","P_A_0032","0","1r–287v","","","0","25_0_LaurentiusVallaDeelegantiisLiberprimus_4_Bl1r"
"TX_A0009_000002","TR_A_0009","2","De elegantiis sermonis Latini, Liber primus","P_A_0032","0","1r–32r","","","0","25_0_LaurentiusVallaDeelegantiisLiberprimus_4_Bl1r"
"TX_A0009_000003","TR_A_0009","3","De elegantiis sermonis Latini, Liber secundus","P_A_0032","0","32v–64r","","","0","25_1_LaurentiusVallaDeelegantiisLibersecundus_67_Bl32v"
"TX_A0009_000004","TR_A_0009","4","De elegantiis sermonis Latini, Liber tertius","P_A_0032","0","64v–92v","","","0","25_2_LaurentiusVallaDeelegantiisLibertertius_133_Bl64v"
"TX_A0009_000005","TR_A_0009","5","De elegantiis sermonis Latini, Liber quartus","P_A_0032","0","93r–142r","","","0","25_3_LaurentiusVallaDeelegantiisLiberquartus_192_Bl93r"
"TX_A0009_000006","TR_A_0009","6","De elegantiis sermonis Latini, Liber quintus","P_A_0032","0","142v–181v","","","0","25_4_LaurentiusVallaDeelegantiisLiberquintus_289_Bl142v"
"TX_A0009_000007","TR_A_0009","7","De elegantiis sermonis Latini, Liber sextus","P_A_0032","0","183r–271v","","","0","25_5_LaurentiusVallaDeelegantiisLibersextus_368_Bl183r"
"TX_A0009_000008","TR_A_0009","8","De elegantiis sermonis Latini, Liber septimus","P_A_0032","0","273r–287v","","","0","25_6_LaurentiusVallaDeelegantiisLiberseptimus_446_Bl273r"
"TX_A0010_000001","TR_A_0010","1","leer","","0","1r","","","0","18_0_leer_1_Einbandvorneinnen"
"TX_A0010_000002","TR_A_0010","2","Das Wappen von Augsburg","","0","1v","","","0","18_1_DasWappenvonAugsburg_3_Bl1v"
"TX_A0010_000003","TR_A_0010","3","leer","","0","2r","","","0","18_2_leer_4_Bl2r"
"TX_A0010_000004","TR_A_0010","4","Gemalte Wappen","","0","2v–12r","","","0","18_3_gemalteWappen_5_Bl2v"
"TX_A0010_000005","TR_A_0010","5","leer","","0","12v","","","0","18_4_leer_25_Bl12v"
"TX_A0010_000006","TR_A_0010","6","Von geschlechten","","0","13r–19r","","","0","18_5_vongeschlechten_26_Bl13r"
"TX_A0010_000007","TR_A_0010","7","leer","","0","19v","","","0","18_6_leer_39_Bl19v"
"TX_A0010_000008","TR_A_0010","8","Anleitung zur Wappenmalerei","","0","20r–21v","","","0","18_7_AnleitungzurWappenmalerei_40_Bl20r"
"TX_A0010_000009","TR_A_0010","9","Zünft varb","","0","22r–23r","","","0","18_8_zuenftvarb_44_Bl22r"
"TX_A0010_000010","TR_A_0010","10","leer","","0","23v–24v","","","0","18_9_leer_47_Bl23v"
"TX_A0010_000011","TR_A_0010","11","Familienchronik der Gossembrot","","0","25r–31r","","","0","18_10_FamilienchronikderGossembrot_50_Bl25r"
"TX_A0010_000012","TR_A_0010","12","Notiz","P_A_0033","0","31v","","","0","18_11_KonradPeutingerNotiz_63_Bl31v"
"TX_A0011_000001","TR_A_0011","1","Inhaltsverzeichnis (Gb.)","","0","Ir","","","0","1_1_InhaltsverzeichnisGb_4_BlIr"
"TX_A0011_000002","TR_A_0011","2","leer","","0","Iv–Xv","","","0","1_2_leer_5_BlIv"
"TX_A0011_000003","TR_A_0011","3","Institutiones divinae","P_A_0034","0","1r–180v","","","0","1_3_LaktanzInstitutionesdivinae_24_Bl1r"
"TX_A0011_000004","TR_A_0011","4","De opificio Dei (19-20) (Exzerpt)","P_A_0034","0","180v–181r","","","0","1_4_LaktanzDeopificiodei19-20Exzerpt_385_Bl180valt191v"
"TX_A0011_000005","TR_A_0011","5","Sermo de nativitate gloriosae virginis Mariae","P_A_0010","0","181v–185v","","","0","1_5_JohannesGersonSermodenativitateglVirgMariae_387_Bl181valt192v"
"TX_A0011_000006","TR_A_0011","6","leer","","0","186r–191v","","","0","1_6_leer_396_Bl186ralt197r"
"TX_A0011_000007","TR_A_0011","7","De consideratione","P_A_0035","0","192r–221r","","","0","1_7_BernhardvonClairvauxDeconsideratione_408_Bl192ralt1204r"
"TX_A0011_000008","TR_A_0011","8","Eingeklebter Holzschnitt","","0","221v","","","0","1_8_EingeklebterHolzschnitt_467_Bl221valt30v"
"TX_A0011_000009","TR_A_0011","9","Epistola rerum senilium 11,11 ad Lombardum a Serico","P_A_0036","0","222r–222v","","","0","1_9_FrancescoPetrarcaEpistolarerumsenilium1111_468_Bl222ralt231r"
"TX_A0011_000010","TR_A_0011","10","De secreto conflictu curarum suarum","P_A_0036","0","223r–254v","","","0","1_10_FrancescoPetrarcaSecretum_470_Bl223ralt232r"
"TX_A0011_000011","TR_A_0011","11","Dialogus veritatis et Philalethis","P_A_0037","0","255r–258v","","","0","1_11_MaffeoVegioDialogusVeritatisetPhilalethis_534_Bl255ralt265r"
"TX_A0011_000012","TR_A_0011","12","leer","","0","259r–261v","","","0","1_12_leer_542_Bl259ralt69r"
